,Ano,Mês,Município,Variância,Variação Absoluta
1943,2019,4,CONSELHEIRO LAFAIETE,900.24,60.008
1944,2019,4,CONTAGEM,1140.4467,67.541
1945,2019,4,CORNELIO PROCOPIO,1331.812,72.988
1946,2019,4,CORONEL FABRICIANO,1256.5607,70.896
1947,2019,4,CORUMBA,1734.3893,83.292
1948,2019,4,COSMOPOLIS,973.3152,62.396
1949,2019,4,COTIA,1101.7421,66.385
1950,2019,4,COXIM,1811.311,85.119
1951,2019,4,CRATEUS,1306.3888,72.288
1952,2019,4,CRATO,1191.0436,69.023
1953,2019,4,CRICIUMA,1114.5582,66.77
1954,2019,4,CRUZ ALTA,798.96674,56.532
1955,2019,4,CRUZEIRO,729.351,54.013
1956,2019,4,CRUZEIRO DO SUL,1318.053,72.61
1957,2019,4,CUBATAO,1313.5188,72.485
1958,2019,4,CUIABA,2158.5781,92.921
1959,2019,4,CURITIBA,972.8785,62.382
1960,2019,4,CURVELO,975.62524,62.47
1961,2019,4,DELMIRO GOUVEIA,1148.7015,67.785
1962,2019,4,DIADEMA,1275.5613,71.43
1963,2019,4,DIVINOPOLIS,1125.8374,67.107
1964,2019,4,DOURADOS,1136.735,67.431
1965,2019,4,DRACENA,1149.8542,67.819
1966,2019,4,DUQUE DE CAXIAS,844.59985,58.124
1967,2019,4,EMBU DAS ARTES,1131.6832,67.281
1968,2019,4,ERECHIM,1414.9258,75.231
1969,2019,4,ESTEIO,876.0712,59.197
1970,2019,4,EUNAPOLIS,945.255,61.49
1971,2019,4,FEIRA DE SANTANA,860.63025,58.673
1972,2019,4,FLORIANOPOLIS,1140.0752,67.53
1973,2019,4,FORMIGA,1243.197,70.518
1974,2019,4,FORMOSA,1295.352,71.982
1975,2019,4,FORTALEZA,1359.0651,73.731
1976,2019,4,FOZ DO IGUACU,1439.5195,75.882
1977,2019,4,FRANCA,1034.4586,64.326
1978,2019,4,FRANCISCO BELTRAO,1060.7723,65.139
1979,2019,4,FRUTAL,1091.972,66.09
1980,2019,4,GARANHUNS,946.76215,61.539
1981,2019,4,GARCA,970.97675,62.321
1982,2019,4,GOIANA,970.35364,62.301
1983,2019,4,GOIANIA,1328.1287,72.887
1984,2019,4,GOIATUBA,1422.6099,75.435
1985,2019,4,GOVERNADOR VALADARES,1266.1499,71.166
1986,2019,4,GRAMADO,1159.0961,68.091
1987,2019,4,GRAVATAI,989.3541,62.908
1988,2019,4,GUAIBA,1137.5105,67.454
1989,2019,4,GUANAMBI,674.8305,51.955
1990,2019,4,GUARAPARI,1035.8743,64.37
1991,2019,4,GUARAPUAVA,1351.5549,73.527
1992,2019,4,GUARATINGUETA,903.6637,60.122
1993,2019,4,GUARUJA,1233.6251,70.246
1994,2019,4,GUARULHOS,1014.9003,63.715
1995,2019,4,GUAXUPE,984.76715,62.762
1996,2019,4,GURUPI,1283.3948,71.649
1997,2019,4,HORTOLANDIA,1030.1532,64.192
1998,2019,4,IBITINGA,1180.3004,68.711
1999,2019,4,ICO,1259.4691,70.978
2000,2019,4,IGARASSU,980.7545,62.634
2001,2019,4,IGUATU,1178.2056,68.65
2002,2019,4,IJUI,1088.934,65.998
2003,2019,4,ILHEUS,1464.172,76.529
2004,2019,4,IMPERATRIZ,1044.13,64.626
2005,2019,4,INDAIATUBA,1156.7821,68.023
2006,2019,4,IPATINGA,1211.0052,69.599
2007,2019,4,IPIRA,1113.8906,66.75
2008,2019,4,IRECE,749.418,54.751
2009,2019,4,ITABAIANA,1032.594,64.268
2010,2019,4,ITABIRA,1393.8649,74.669
2011,2019,4,ITABORAI,929.9755,60.991
2012,2019,4,ITABUNA,1084.9448,65.877
2013,2019,4,ITACOATIARA,1689.0045,82.195
2014,2019,4,ITAGUAI,1175.5298,68.572
2015,2019,4,ITAITUBA,1840.2812,85.797
2016,2019,4,ITAJAI,968.3299,62.236
2017,2019,4,ITAJUBA,926.41095,60.874
2018,2019,4,ITAMARAJU,802.5039,56.657
2019,2019,4,ITANHAEM,1100.0499,66.334
2020,2019,4,ITAPECERICA DA SERRA,1183.8761,68.815
2021,2019,4,ITAPERUNA,945.07056,61.484
2022,2019,4,ITAPETININGA,1091.2451,66.068
2023,2019,4,ITAPEVA,1191.1127,69.025
2024,2019,4,ITAPIPOCA,1214.2786,69.693
2025,2019,4,ITAPIRA,945.2243,61.489
2026,2019,4,ITAPOLIS,1314.28,72.506
2027,2019,4,ITAQUAQUECETUBA,862.36194,58.732
2028,2019,4,ITATIBA,1081.2588,65.765
2029,2019,4,ITAUNA,1150.5664,67.84
2030,2019,4,ITU,968.70337,62.248
2031,2019,4,ITUIUTABA,1170.6663,68.43
2032,2019,4,ITUMBIARA,1269.5681,71.262
2033,2019,4,JABOATAO DOS GUARARAPES,1021.8571,63.933
2034,2019,4,JABOTICABAL,1004.12933,63.376
2035,2019,4,JACAREI,994.9924,63.087
2036,2019,4,JACOBINA,733.40765,54.163
2037,2019,4,JAGUAQUARA,665.8722,51.609
2038,2019,4,JALES,1128.624,67.19
2039,2019,4,JANAUBA,1121.5801,66.98
2040,2019,4,JANUARIA,1938.2887,88.052
2041,2019,4,JARAGUA DO SUL,929.6706,60.981
2042,2019,4,JATAI,1311.9608,72.442
2043,2019,4,JAU,1184.461,68.832
2044,2019,4,JEQUIE,601.2794,49.042
2045,2019,4,JI-PARANA,1460.157,76.424
2046,2019,4,JOAO MONLEVADE,1025.5366,64.048
2047,2019,4,JOAO PESSOA,1116.8296,66.838
2048,2019,4,JOAO PINHEIRO,1107.1259,66.547
2049,2019,4,JOINVILLE,1097.2987,66.251
2050,2019,4,JOSE BONIFACIO,939.8516,61.314
2051,2019,4,JUAZEIRO,814.5316,57.08
2052,2019,4,JUAZEIRO DO NORTE,1136.3641,67.42
2053,2019,4,JUIZ DE FORA,1043.1285,64.595
2054,2019,4,JUNDIAI,1149.2439,67.801
2055,2019,4,LAGARTO,950.4889,61.66
2056,2019,4,LAGES,1090.2213,66.037
2057,2019,4,LAGUNA,1082.4429,65.801
2058,2019,4,LAJEADO,1216.5447,69.758
2059,2019,4,LAJEDO,949.1637,61.617
2060,2019,4,LAURO DE FREITAS,882.387,59.41
2061,2019,4,LAVRAS,975.06305,62.452
2062,2019,4,LEME,973.84564,62.413
2063,2019,4,LEOPOLDINA,1311.7073,72.435
2064,2019,4,LIMEIRA,965.5624,62.147
2065,2019,4,LIMOEIRO DO NORTE,1238.688,70.39
2066,2019,4,LINHARES,895.17645,59.839
2067,2019,4,LINS,910.28925,60.342
2068,2019,4,LIVRAMENTO DE NOSSA SENHORA,855.65027,58.503
2069,2019,4,LONDRINA,1078.7284,65.688
2070,2019,4,LORENA,829.9009,57.616
2071,2019,4,LUZIANIA,936.72723,61.212
2072,2019,4,MACAE,1000.0141,63.246
2073,2019,4,MACEIO,947.22375,61.554
2074,2019,4,MAFRA,1247.8556,70.65
2075,2019,4,MAGE,896.5234,59.884
2076,2019,4,MANACAPURU,1556.697,78.91
2077,2019,4,MANAUS,1193.4607,69.093
2078,2019,4,MANHUACU,1147.0753,67.737
2079,2019,4,MARABA,1397.1522,74.757
2080,2019,4,MARACANAU,1409.5144,75.087
2081,2019,4,MARECHAL CANDIDO RONDON,1429.2936,75.612
2082,2019,4,MARICA,842.97314,58.068
2083,2019,4,MARILIA,1330.4257,72.95
2084,2019,4,MARINGA,1482.5195,77.007
2085,2019,4,MATAO,1184.1514,68.823
2086,2019,4,MAUA,1181.4688,68.745
2087,2019,4,MINEIROS,1094.915,66.179
2088,2019,4,MIRASSOL,793.2672,56.33
2089,2019,4,MOCOCA,1148.261,67.772
2090,2019,4,MOGI DAS CRUZES,920.5156,60.68
2091,2019,4,MOGI GUACU,886.4911,59.548
2092,2019,4,MOGI MIRIM,762.42255,55.224
2093,2019,4,MONTE ALTO,1182.8097,68.784
2094,2019,4,MONTE CARMELO,997.0754,63.153
2095,2019,4,MONTES CLAROS,1241.8575,70.48
2096,2019,4,MORRINHOS,1084.6483,65.868
2097,2019,4,MOSSORO,1215.8821,69.739
2098,2019,4,MURIAE,1302.6324,72.184
2099,2019,4,NATAL,1076.0369,65.606
2100,2019,4,NILOPOLIS,885.122,59.502
2101,2019,4,NITEROI,928.78656,60.952
2102,2019,4,NOSSA SENHORA DO SOCORRO,1011.8443,63.619
2103,2019,4,NOVA ANDRADINA,1259.4336,70.977
2104,2019,4,NOVA FRIBURGO,914.54834,60.483
2105,2019,4,NOVA IGUACU,869.1588,58.963
2106,2019,4,NOVA LIMA,1279.636,71.544
2107,2019,4,NOVO HAMBURGO,973.2528,62.394
2108,2019,4,OLIMPIA,879.5673,59.315
2109,2019,4,OLINDA,984.57886,62.756
2110,2019,4,OLIVEIRA,1099.3203,66.312
2111,2019,4,OSASCO,1156.238,68.007
2112,2019,4,OSORIO,1210.866,69.595
2113,2019,4,OURINHOS,1012.09875,63.627
2114,2019,4,OURO PRETO,1278.706,71.518
2115,2019,4,PALHOCA,1052.0292,64.87
2116,2019,4,PALMAS,1638.347,80.953
2117,2019,4,PALMEIRA DOS INDIOS,1035.9708,64.373
2118,2019,4,PARA DE MINAS,1184.0137,68.819
2119,2019,4,PARACATU,1041.4819,64.544
2120,2019,4,PARAGUACU PAULISTA,1296.18,72.005
2121,2019,4,PARAISO DO TOCANTINS,1561.2772,79.026
2122,2019,4,PARANAGUA,826.99384,57.515
2123,2019,4,PARANAVAI,1231.7643,70.193
2124,2019,4,PARAUAPEBAS,1507.4971,77.653
2125,2019,4,PARNAIBA,1557.1705,78.922
2126,2019,4,PARNAMIRIM,1141.6627,67.577
2127,2019,4,PASSO FUNDO,1045.8109,64.678
2128,2019,4,PASSOS,1090.2213,66.037
2129,2019,4,PATO BRANCO,1343.2958,73.302
2130,2019,4,PATOS,1030.41,64.2
2131,2019,4,PATOS DE MINAS,1310.3676,72.398
2132,2019,4,PATROCINIO,1155.898,67.997
2133,2019,4,PAULINIA,916.9995,60.564
2134,2019,4,PAULISTA,989.92035,62.926
2135,2019,4,PAULO AFONSO,960.69,61.99
2136,2019,4,PELOTAS,1001.2794,63.286
2137,2019,4,PETROLINA,843.43774,58.084
2138,2019,4,PETROPOLIS,1014.8366,63.713
2139,2019,4,PICOS,1021.122,63.91
2140,2019,4,PIMENTA BUENO,1661.3776,81.52
2141,2019,4,PINDAMONHANGABA,910.6513,60.354
2142,2019,4,PINHAIS,1050.5054,64.823
2143,2019,4,PINHEIRO,1655.1472,81.367
2144,2019,4,PIRACICABA,1050.5054,64.823
2145,2019,4,PIRASSUNUNGA,997.9281,63.18
2146,2019,4,PIRIPIRI,1492.4701,77.265
2147,2019,4,POA,873.9414,59.125
2148,2019,4,POCOES,760.73914,55.163
2149,2019,4,POCOS DE CALDAS,1121.2452,66.97
2150,2019,4,PONTA GROSSA,1033.1725,64.286
2151,2019,4,PONTA PORA,1072.235,65.49
2152,2019,4,PORANGATU,1111.5555,66.68
2153,2019,4,PORTO ALEGRE,1073.4469,65.527
2154,2019,4,PORTO FERREIRA,939.6677,61.308
2155,2019,4,PORTO NACIONAL,1319.433,72.648
2156,2019,4,PORTO SEGURO,938.1356,61.258
2157,2019,4,PORTO VELHO,1251.6029,70.756
2158,2019,4,POUSO ALEGRE,1082.772,65.811
2159,2019,4,PRAIA GRANDE,1238.5121,70.385
2160,2019,4,PRESIDENTE DUTRA,1403.7761,74.934
2161,2019,4,PRESIDENTE PRUDENTE,1027.9398,64.123
2162,2019,4,PRESIDENTE VENCESLAU,1026.5936,64.081
2163,2019,4,QUIXADA,1289.3485,71.815
2164,2019,4,RECIFE,1040.5463,64.515
2165,2019,4,REDENCAO,1859.9812,86.255
2166,2019,4,RESENDE,1201.8702,69.336
2167,2019,4,RIBEIRAO PIRES,1278.4558,71.511
2168,2019,4,RIBEIRAO PRETO,1666.0684,81.635
2169,2019,4,RIO BONITO,848.06177,58.243
2170,2019,4,RIO BRANCO,1454.2401,76.269
2171,2019,4,RIO CLARO,857.8162,58.577
2172,2019,4,RIO DE JANEIRO,1044.9056,64.65
2173,2019,4,RIO GRANDE,1005.8095,63.429
2174,2019,4,RIO LARGO,947.10065,61.55
2175,2019,4,RIO VERDE,1170.1531,68.415
2176,2019,4,RONDONOPOLIS,2453.1714,99.059
2177,2019,4,SABARA,1140.2103,67.534
2178,2019,4,SALGUEIRO,1234.8547,70.281
2179,2019,4,SALTO,896.5533,59.885
2180,2019,4,SALVADOR,927.9335,60.924
2181,2019,4,SANTA BARBARA D'OESTE,1009.61884,63.549
2182,2019,4,SANTA CRUZ DO CAPIBARIBE,951.7225,61.7
2183,2019,4,SANTA CRUZ DO RIO PARDO,1208.2576,69.52
2184,2019,4,SANTA CRUZ DO SUL,969.3571,62.269
2185,2019,4,SANTA INES,1334.3678,73.058
2186,2019,4,SANTA MARIA,1312.8666,72.467
2187,2019,4,SANTANA DO LIVRAMENTO,986.71375,62.824
2188,2019,4,SANTAREM,1281.461,71.595
2189,2019,4,SANTO ANDRE,1038.6118,64.455
2190,2019,4,SANTO ANGELO,1072.104,65.486
2191,2019,4,SANTO ANTONIO DA PLATINA,986.39966,62.814
2192,2019,4,SANTO ANTONIO DE JESUS,786.7745,56.099
2193,2019,4,SANTO ANTONIO DE PADUA,733.73267,54.175
2194,2019,4,SANTOS,1269.6394,71.264
2195,2019,4,SAO BERNARDO DO CAMPO,1366.5961,73.935
2196,2019,4,SAO CAETANO DO SUL,1544.1364,78.591
2197,2019,4,SAO CARLOS,1408.0881,75.049
2198,2019,4,SAO FRANCISCO DE ITABAPOANA,1102.0076,66.393
2199,2019,4,SAO GABRIEL,1365.2655,73.899
2200,2019,4,SAO GONCALO,1048.7235,64.768
2201,2019,4,SAO JOAO DA BOA VISTA,1186.6302,68.895
2202,2019,4,SAO JOAO DE MERITI,939.1773,61.292
2203,2019,4,SAO JOAO DEL REI,1075.9712,65.604
2204,2019,4,SAO JOSE,1028.998,64.156
2205,2019,4,SAO JOSE DE RIBAMAR,943.9642,61.448
2206,2019,4,SAO JOSE DO RIO PRETO,1062.6296,65.196
2207,2019,4,SAO JOSE DOS CAMPOS,1023.3601,63.98
2208,2019,4,SAO JOSE DOS PINHAIS,1069.9768,65.421
2209,2019,4,SAO LEOPOLDO,898.6505,59.955
2210,2019,4,SAO LUIS,962.58167,62.051
2211,2019,4,SAO LUIZ GONZAGA,1210.2745,69.578
2212,2019,4,SAO MATEUS,905.7692,60.192
2213,2019,4,SAO PAULO,1131.9861,67.29
2214,2019,4,SAO ROQUE,1125.8374,67.107
2215,2019,4,SAO SEBASTIAO DO PARAISO,1097.9613,66.271
2216,2019,4,SAO VICENTE,1016.9721,63.78
2217,2019,4,SAPIRANGA,1060.5118,65.131
2218,2019,4,SAPUCAIA,800.9466,56.602
2219,2019,4,SAPUCAIA DO SUL,1012.8306,63.65
2220,2019,4,SAQUAREMA,733.35345,54.161
2221,2019,4,SENHOR DO BONFIM,1155.558,67.987
2222,2019,4,SERRA,978.65735,62.567
2223,2019,4,SERRA TALHADA,1376.1874,74.194
2224,2019,4,SERRINHA,710.40906,53.307
2225,2019,4,SERTAOZINHO,1076.1024,65.608
2226,2019,4,SETE LAGOAS,1085.9661,65.908
2227,2019,4,SIMOES FILHO,932.6,61.077
2228,2019,4,SINOP,2418.4756,98.356
2229,2019,4,SOBRAL,1084.3191,65.858
2230,2019,4,SOROCABA,1121.6471,66.982
2231,2019,4,SORRISO,2143.5974,92.598
2232,2019,4,SOUSA,984.45337,62.752
2233,2019,4,SUMARE,1315.3678,72.536
2234,2019,4,SUZANO,932.72217,61.081
2235,2019,4,TABOAO DA SERRA,1103.3358,66.433
2236,2019,4,TATUI,1116.6625,66.833
2237,2019,4,TAUBATE,943.5955,61.436
2238,2019,4,TEIXEIRA DE FREITAS,812.364,57.004
2239,2019,4,TEOFILO OTONI,1076.6273,65.624
2240,2019,4,TERESINA,941.20105,61.358
2241,2019,4,TERESOPOLIS,1047.4285,64.728
2242,2019,4,TIMOTEO,1263.6248,71.095
2243,2019,4,TOLEDO,1643.8159,81.088
2244,2019,4,TORRES,1142.8119,67.611
2245,2019,4,TRES CORACOES,1060.3816,65.127
2246,2019,4,TRES LAGOAS,933.1192,61.094
2247,2019,4,TRES RIOS,872.0504,59.061
2248,2019,4,TRINDADE,1309.5352,72.375
2249,2019,4,TUBARAO,1012.8624,63.651
2250,2019,4,TUPA,1041.4175,64.542
2251,2019,4,UBA,1183.3256,68.799
2252,2019,4,UBATUBA,1008.2848,63.507
2253,2019,4,UBERABA,1167.4865,68.337
2254,2019,4,UBERLANDIA,1176.6958,68.606
2255,2019,4,UMUARAMA,1232.7823,70.222
2256,2019,4,UNAI,1538.9144,78.458
2257,2019,4,UNIAO DA VITORIA,1203.4655,69.382
2258,2019,4,VACARIA,1177.1418,68.619
2259,2019,4,VALENCA,1143.86,67.642
2260,2019,4,VALINHOS,849.0813,58.278
2261,2019,4,VALPARAISO DE GOIAS,886.90796,59.562
2262,2019,4,VARGINHA,982.6971,62.696
2263,2019,4,VARZEA GRANDE,2378.269,97.535
2264,2019,4,VARZEA PAULISTA,972.0365,62.355
2265,2019,4,VIAMAO,1150.736,67.845
2266,2019,4,VICOSA,1279.8864,71.551
2267,2019,4,VIDEIRA,1222.796,69.937
2268,2019,4,VILA VELHA,891.739,59.724
2269,2019,4,VILHENA,1623.5259,80.586
2270,2019,4,VINHEDO,1142.44,67.6
2271,2019,4,VITORIA,1092.9967,66.121
2272,2019,4,VITORIA DA CONQUISTA,1065.2717,65.277
2273,2019,4,VITORIA DE SANTO ANTAO,870.309,59.002
2274,2019,4,VOLTA REDONDA,1114.8921,66.78
2275,2019,4,VOTORANTIM,1019.2056,63.85
2276,2019,4,VOTUPORANGA,999.4134,63.227
2277,2019,4,XANXERE,1292.4385,71.901
2278,2019,4,XINGUARA,2143.8752,92.604
2279,2019,4,ALENQUER,1713.2976,82.784
2280,2019,4,ALTAMIRA,1757.0349,83.834
2281,2019,4,BARRA DO CORDA,1499.2384,77.44
2282,2019,4,CAMETA,1339.926,73.21
2283,2019,4,MACAPA,1403.9259,74.938
2284,2019,4,PARAGOMINAS,2008.8324,89.64
2285,2019,4,PARINTINS,1442.1385,75.951
2286,2019,4,SANTA ROSA,1362.0897,73.813
2287,2019,4,SANTANA,1350.1951,73.49
2288,2019,4,URUGUAIANA,1327.1085,72.859
2289,2019,4,TEFE,1360.9828,73.783
2290,2019,5,ABAETETUBA,1169.982,68.41
2291,2019,5,ACAILANDIA,1274.026,71.387
2292,2019,5,ADAMANTINA,1053.4893,64.915
2293,2019,5,AGUAS LINDAS DE GOIAS,908.2689,60.275
2294,2019,5,ALAGOINHAS,992.565,63.01
2295,2019,5,ALEGRETE,1226.0502,70.03
2296,2019,5,ALFENAS,938.04376,61.255
2297,2019,5,ALTA FLORESTA,2457.879,99.154
2298,2019,5,ALVORADA,968.79675,62.251
2299,2019,5,AMERICANA,1060.87,65.142
2300,2019,5,AMPARO,1208.3966,69.524
2301,2019,5,ANANINDEUA,1228.0469,70.087
2302,2019,5,ANAPOLIS,1258.1208,70.94
2303,2019,5,ANGRA DOS REIS,1262.6296,71.067
2304,2019,5,APARECIDA DE GOIANIA,1273.0624,71.36
2305,2019,5,APUCARANA,983.63776,62.726
2306,2019,5,ARACAJU,1243.0913,70.515
2307,2019,5,ARACATUBA,1019.5249,63.86
2308,2019,5,ARACRUZ,945.9315,61.512
2309,2019,5,ARAGUAINA,1606.687,80.167
2310,2019,5,ARAGUARI,1218.2194,69.806
2311,2019,5,ARAPIRACA,964.13354,62.101
2312,2019,5,ARAPONGAS,994.8662,63.083
2313,2019,5,ARARANGUA,1098.9557,66.301
2314,2019,5,ARARAQUARA,1406.1,74.996
2315,2019,5,ARARAS,1221.6772,69.905
2316,2019,5,ARARIPINA,1161.6849,68.167
2317,2019,5,ARARUAMA,683.9271,52.304
2318,2019,5,ARAUCARIA,943.5341,61.434
2319,2019,5,ARAXA,930.64655,61.013
2320,2019,5,ARCOVERDE,1104.1332,66.457
2321,2019,5,ARIQUEMES,1494.0544,77.306
2322,2019,5,ASSIS,1105.4294,66.496
2323,2019,5,ASSIS CHATEAUBRIAND,1509.0505,77.693
2324,2019,5,ATIBAIA,998.87604,63.21
2325,2019,5,AVARE,946.39294,61.527
2326,2019,5,BACABAL,1214.9756,69.713
2327,2019,5,BAGE,1146.4319,67.718
2328,2019,5,BALNEARIO CAMBORIU,1392.4092,74.63
2329,2019,5,BALSAS,1718.973,82.921
2330,2019,5,BARBACENA,1128.1537,67.176
2331,2019,5,BARRA DO PIRAI,1215.8472,69.738
2332,2019,5,BARRA MANSA,1187.7673,68.928
2333,2019,5,BARREIRAS,1069.4862,65.406
2334,2019,5,BARRETOS,1001.62756,63.297
2335,2019,5,BARUERI,1096.0735,66.214
2336,2019,5,BAURU,1018.08856,63.815
2337,2019,5,BAYEUX,1106.7266,66.535
2338,2019,5,BEBEDOURO,1141.1222,67.561
2339,2019,5,BELEM,1081.1273,65.761
2340,2019,5,BELFORD ROXO,953.85236,61.769
2341,2019,5,BELO HORIZONTE,990.7386,62.952
2342,2019,5,BELO JARDIM,1030.41,64.2
2343,2019,5,BENTO GONCALVES,1230.8871,70.168
2344,2019,5,BETIM,1147.9221,67.762
2345,2019,5,BIGUACU,1125.6361,67.101
2346,2019,5,BIRIGUI,983.3869,62.718
2347,2019,5,BLUMENAU,1294.2366,71.951
2348,2019,5,BOA VISTA,1634.3019,80.853
2349,2019,5,BOM DESPACHO,1500.9425,77.484
2350,2019,5,BOTUCATU,1023.71204,63.991
2351,2019,5,BRAGANCA,1267.4668,71.203
2352,2019,5,BRAGANCA PAULISTA,901.5907,60.053
2353,2019,5,BRASILIA,1229.6945,70.134
2354,2019,5,BRUMADO,801.1447,56.609
2355,2019,5,BRUSQUE,1081.3574,65.768
2356,2019,5,CABEDELO,1106.0613,66.515
2357,2019,5,CABO DE SANTO AGOSTINHO,993.54193,63.041
2358,2019,5,CABO FRIO,910.77203,60.358
2359,2019,5,CACADOR,1173.3365,68.508
2360,2019,5,CACAPAVA,999.856,63.241
2361,2019,5,CACERES,1544.6472,78.604
2362,2019,5,CACHOEIRA DO SUL,977.8129,62.54
2363,2019,5,CACHOEIRINHA,1091.9059,66.088
2364,2019,5,CACHOEIRO DE ITAPEMIRIM,1005.0802,63.406
2365,2019,5,CACOAL,1781.4309,84.414
2366,2019,5,CAETITE,903.3932,60.113
2367,2019,5,CAICO,1228.2572,70.093
2368,2019,5,CALDAS NOVAS,1094.4849,66.166
2369,2019,5,CAMACARI,972.5042,62.37
2370,2019,5,CAMBE,1127.2806,67.15
2371,2019,5,CAMETA,1372.332,74.09
2372,2019,5,CAMPINA GRANDE,1012.98975,63.655
2373,2019,5,CAMPINAS,1025.0883,64.034
2374,2019,5,CAMPO BELO,1115.8606,66.809
2375,2019,5,CAMPO GRANDE,1124.7975,67.076
2376,2019,5,CAMPO LARGO,942.6435,61.405
2377,2019,5,CAMPO MOURAO,1423.9302,75.47
2378,2019,5,CAMPOS DOS GOYTACAZES,1003.559,63.358
2379,2019,5,CANINDE,1302.3076,72.175
2380,2019,5,CANOAS,1137.0385,67.44
2381,2019,5,CARAGUATATUBA,1128.3217,67.181
2382,2019,5,CARAPICUIBA,1020.8345,63.901
2383,2019,5,CARATINGA,1273.2765,71.366
2384,2019,5,CARIACICA,921.63855,60.717
2385,2019,5,CARUARU,1022.7204,63.96
2386,2019,5,CASCAVEL,1344.1389,73.325
2387,2019,5,CASTANHAL,1290.1028,71.836
2388,2019,5,CASTRO,1114.792,66.777
2389,2019,5,CATALAO,1089.462,66.014
2390,2019,5,CATANDUVA,1032.4976,64.265
2391,2019,5,CAUCAIA,1260.9956,71.021
2392,2019,5,CAXIAS,1100.6138,66.351
2393,2019,5,CAXIAS DO SUL,1233.8008,70.251
2394,2019,5,CHAPECO,1583.085,79.576
2395,2019,5,CIANORTE,1212.6414,69.646
2396,2019,5,CODO,1446.9275,76.077
2397,2019,5,COLATINA,920.3639,60.675
2398,2019,5,COLOMBO,1024.8002,64.025
2399,2019,5,CONCEICAO DO ARAGUAIA,1629.4946,80.734
2400,2019,5,CONCORDIA,1239.6384,70.417
2401,2019,5,CONGONHAS,978.1256,62.55
2402,2019,5,CONSELHEIRO LAFAIETE,872.25714,59.068
2403,2019,5,CONTAGEM,1107.5583,66.56
2404,2019,5,CORNELIO PROCOPIO,1292.7621,71.91
2405,2019,5,CORONEL FABRICIANO,1221.2229,69.892
2406,2019,5,CORUMBA,1991.0782,89.243
2407,2019,5,COSMOPOLIS,969.97986,62.289
2408,2019,5,COTIA,1058.9166,65.082
2409,2019,5,COXIM,1841.0106,85.814
2410,2019,5,CRATEUS,1241.8224,70.479
2411,2019,5,CRATO,1093.2942,66.13
2412,2019,5,CRICIUMA,1193.8062,69.103
2413,2019,5,CRUZ ALTA,797.3564,56.475
2414,2019,5,CRUZEIRO,670.8359,51.801
2415,2019,5,CRUZEIRO DO SUL,1290.9648,71.86
2416,2019,5,CUBATAO,1364.7483,73.885
2417,2019,5,CUIABA,2204.3025,93.9
2418,2019,5,CURITIBA,975.71893,62.473
2419,2019,5,CURVELO,1017.25916,63.789
2420,2019,5,DELMIRO GOUVEIA,1157.4624,68.043
2421,2019,5,DIADEMA,1261.9191,71.047
2422,2019,5,DIVINOPOLIS,944.36365,61.461
2423,2019,5,DOURADOS,1164.5156,68.25
2424,2019,5,DRACENA,1163.2192,68.212
2425,2019,5,DUQUE DE CAXIAS,842.0443,58.036
2426,2019,5,EMBU DAS ARTES,1084.7472,65.871
2427,2019,5,ERECHIM,1428.2352,75.584
2428,2019,5,ESTEIO,969.2637,62.266
2429,2019,5,EUNAPOLIS,943.47266,61.432
2430,2019,5,FEIRA DE SANTANA,850.01404,58.31
2431,2019,5,FLORIANOPOLIS,1274.026,71.387
2432,2019,5,FORMIGA,1199.41,69.265
2433,2019,5,FORMOSA,1268.2501,71.225
2434,2019,5,FORTALEZA,1400.481,74.846
2435,2019,5,FOZ DO IGUACU,1538.3652,78.444
2436,2019,5,FRANCA,1061.2284,65.153
2437,2019,5,FRANCISCO BELTRAO,1083.1339,65.822
2438,2019,5,FRUTAL,1091.2122,66.067
2439,2019,5,GARANHUNS,1033.719,64.303
2440,2019,5,GARCA,1012.03516,63.625
2441,2019,5,GOIANA,993.8572,63.051
2442,2019,5,GOIANIA,1315.9845,72.553
2443,2019,5,GOIATUBA,1417.9366,75.311
2444,2019,5,GOVERNADOR VALADARES,1310.9106,72.413
2445,2019,5,GRAMADO,1155.4221,67.983
2446,2019,5,GRAVATAI,1095.4114,66.194
2447,2019,5,GUAIBA,1150.9396,67.851
2448,2019,5,GUANAMBI,795.86053,56.422
2449,2019,5,GUARAPARI,1092.5009,66.106
2450,2019,5,GUARAPUAVA,1276.9187,71.468
2451,2019,5,GUARATINGUETA,917.8476,60.592
2452,2019,5,GUARUJA,1092.3687,66.102
2453,2019,5,GUARULHOS,981.4749,62.657
2454,2019,5,GUAXUPE,996.728,63.142
2455,2019,5,GURUPI,1297.8727,72.052
2456,2019,5,HORTOLANDIA,1000.5518,63.263
2457,2019,5,IBITINGA,1168.7852,68.375
2458,2019,5,ICO,1165.2665,68.272
2459,2019,5,IGARASSU,1014.45435,63.701
2460,2019,5,IGUATU,1183.2568,68.797
2461,2019,5,IJUI,1164.2085,68.241
2462,2019,5,ILHEUS,1534.3672,78.342
2463,2019,5,IMPERATRIZ,1083.1339,65.822
2464,2019,5,INDAIATUBA,1113.9574,66.752
2465,2019,5,IPATINGA,1247.679,70.645
2466,2019,5,IPIRA,1090.5846,66.048
2467,2019,5,IRECE,765.7119,55.343
2468,2019,5,ITABAIANA,1001.5959,63.296
2469,2019,5,ITABIRA,1365.8198,73.914
2470,2019,5,ITABORAI,869.9845,58.991
